route_id,total_stops,planned_distance,actual_distance,deviation_count,sla_violation_count,route_start_time,route_end_time,distance_deviation,distance_efficiency_ratio,route_duration,sla_violation_rate,deviation_rate,driver_id,week_id,country,is_inefficient_route,has_sla_violation,high_deviation_route,positive_deviation_route,distance_efficiency_bucket,sla_risk_level,distance_loss_per_stop
1674,15,61.335379098000004,39.638968352999996,10,5,254.416,577.268,-21.69641074500001,0.6462659713844098,322.85200000000003,0.3333333333333333,0.6666666666666666,41,3,1,0,1,1,1,efficient,high,-1.4464273830000005
1675,11,58.307739837,58.307739837,0,0,196.624,535.703,0.0,1.0,339.07899999999995,0.0,0.0,103,3,0,0,0,0,0,efficient,none,0.0
1676,17,95.29065387,90.761554962,14,2,198.904,739.693,-4.529098907999995,0.95247069125815,540.789,0.11764705882352941,0.8235294117647058,58,3,0,0,1,1,1,efficient,low,-0.2664175828235291
1677,10,33.313930794,33.444018807999996,4,0,262.854,670.637,0.1300880139999947,1.0039049133770617,407.78299999999996,0.0,0.4,179,3,1,0,0,0,0,slightly inefficient,none,0.01300880139999947
1678,21,25.4401431702,29.5296005122,17,2,265.319,584.958,4.089457341999999,1.1607482047031203,319.63899999999995,0.09523809523809523,0.8095238095238095,178,3,1,1,1,1,0,slightly inefficient,low,0.19473606390476186
1679,16,32.666982108,46.101307735,12,8,267.306,786.538,13.434325627,1.4112508949429396,519.232,0.5,0.75,216,3,1,1,1,1,0,highly inefficient,high,0.8396453516875
1680,16,21.214393547,21.533744666,11,1,327.743,629.46,0.31935111900000024,1.0150535115836559,301.71700000000004,0.0625,0.6875,43,3,1,0,1,1,0,slightly inefficient,low,0.019959444937500015
1681,12,29.608342221,22.613493489,9,3,208.013,499.953,-6.994848732000001,0.7637541244359558,291.93999999999994,0.25,0.75,40,3,0,0,1,1,1,efficient,high,-0.5829040610000001
1682,11,55.845370334,55.23738179,6,3,152.111,692.617,-0.6079885440000012,0.9891130000506086,540.506,0.2727272727272727,0.5454545454545454,49,3,0,0,1,1,1,efficient,high,-0.05527168581818193
1683,15,42.456907532,41.384564794,12,3,280.296,1633.992,-1.0723427380000032,0.9747427968654624,1353.696,0.2,0.8,28,3,1,0,1,1,1,efficient,low,-0.07148951586666688
1684,12,33.499064751,33.149708788,5,3,283.79,759.707,-0.3493559630000007,0.9895711726402877,475.917,0.25,0.4166666666666667,53,3,1,0,1,0,1,efficient,high,-0.029112996916666727
1685,25,34.542009672999995,33.577834392,8,0,225.294,664.859,-0.9641752809999957,0.9720868794222576,439.56500000000005,0.0,0.32,166,3,0,0,0,0,1,efficient,none,-0.03856701123999983
1686,7,55.235006577,54.810212228000005,5,0,230.014,469.944,-0.42479434899999546,0.9923093274478421,239.93,0.0,0.7142857142857143,88,3,0,0,0,1,1,efficient,none,-0.06068490699999935
1687,9,110.98121813499999,110.98121813499999,0,0,171.515,475.914,0.0,1.0,304.399,0.0,0.0,68,3,0,0,0,0,0,efficient,none,0.0
1688,17,32.362545189,27.011171107,11,0,291.821,637.974,-5.351374082000003,0.8346429784571169,346.153,0.0,0.6470588235294118,55,3,1,0,0,1,1,efficient,none,-0.31478671070588254
1689,10,60.338561743,60.338561743,0,2,232.655,732.065,0.0,1.0,499.4100000000001,0.2,0.0,76,3,0,0,1,0,0,efficient,low,0.0
1690,18,62.312894089,62.339285802999996,2,4,233.643,824.566,0.026391713999998956,1.0004235353595086,590.923,0.2222222222222222,0.1111111111111111,174,3,0,0,1,0,0,slightly inefficient,high,0.0014662063333332753
1691,18,36.868277443,32.20620326,16,3,295.714,563.805,-4.662074182999994,0.8735478165420728,268.09099999999995,0.16666666666666666,0.8888888888888888,46,3,1,0,1,1,1,efficient,low,-0.25900412127777744
1692,7,132.434354653,132.434354653,0,0,182.528,758.409,0.0,1.0,575.881,0.0,0.0,115,3,0,0,0,0,0,efficient,none,0.0
1693,6,18.37514432,18.37514432,0,2,302.844,582.73,0.0,1.0,279.886,0.3333333333333333,0.0,127,3,1,0,1,0,0,efficient,high,0.0
1694,8,40.395349648999996,40.395349648999996,0,0,123.85,423.657,0.0,1.0,299.807,0.0,0.0,112,3,0,0,0,0,0,efficient,none,0.0
1695,7,19.921371761,19.921350692999997,2,0,305.385,466.834,-2.1068000002344434e-05,0.9999989424423049,161.449,0.0,0.2857142857142857,56,3,1,0,0,0,1,efficient,none,-3.0097142860492047e-06
1696,12,40.119861537999995,40.119861537999995,0,0,8.296,257.936,0.0,1.0,249.64,0.0,0.0,72,3,1,0,0,0,0,efficient,none,0.0
1697,21,103.44703057999999,95.97385181,11,9,248.996,1702.242,-7.47317876999999,0.9277584022653926,1453.2459999999999,0.42857142857142855,0.5238095238095238,50,3,0,0,1,1,1,efficient,high,-0.35586565571428525
1698,7,73.276876741,73.276876741,0,5,196.576,660.616,0.0,1.0,464.03999999999996,0.7142857142857143,0.0,77,3,0,0,1,0,0,efficient,high,0.0
1699,12,36.523377188000005,36.502848754,2,0,260.432,525.103,-0.020528434000006257,0.9994379371355957,264.67099999999994,0.0,0.16666666666666666,180,3,0,0,0,0,1,efficient,none,-0.0017107028333338548
1700,8,41.956212494,34.300558005,4,0,201.773,598.974,-7.655654489,0.8175322786799498,397.201,0.0,0.5,170,3,0,0,0,0,1,efficient,none,-0.956956811125
1701,7,112.695813613,114.544439103,3,1,202.262,644.123,1.8486254900000034,1.016403674907998,441.86100000000005,0.14285714285714285,0.42857142857142855,116,3,0,0,1,0,0,slightly inefficient,low,0.2640893557142862
1702,20,8.237714141,10.981193803,12,0,25.612,255.023,2.7434796620000004,1.3330389492815007,229.411,0.0,0.6,59,3,1,1,0,1,0,highly inefficient,none,0.1371739831
1703,12,54.409967261,54.409967261,3,0,266.826,703.091,0.0,1.0,436.265,0.0,0.25,144,3,0,0,0,0,0,efficient,none,0.0
1704,7,32.179768804,32.179768804,2,1,154.979,491.831,0.0,1.0,336.852,0.14285714285714285,0.2857142857142857,111,3,0,0,1,0,0,efficient,low,0.0
1705,14,74.873779103,72.210459868,3,1,275.11,717.466,-2.663319235000003,0.964429213178405,442.356,0.07142857142857142,0.21428571428571427,54,3,0,0,1,0,1,efficient,low,-0.19023708821428592
1706,8,49.907936329,49.907936329,2,0,155.622,587.495,0.0,1.0,431.873,0.0,0.25,44,3,0,0,0,0,0,efficient,none,0.0
1707,9,83.836561698,83.836561698,0,1,158.144,546.673,0.0,1.0,388.529,0.1111111111111111,0.0,110,3,0,0,1,0,0,efficient,low,0.0
1708,13,63.553563357,63.553563357,2,1,285.105,652.54,0.0,1.0,367.43499999999995,0.07692307692307693,0.15384615384615385,131,3,0,0,1,0,0,efficient,low,0.0
1709,13,74.560928496,74.560928496,0,0,167.303,480.619,0.0,1.0,313.31600000000003,0.0,0.0,80,3,0,0,0,0,0,efficient,none,0.0
1710,16,16.870790722,17.862214337,6,2,295.669,692.596,0.9914236150000022,1.0587656874735074,396.927,0.125,0.375,63,3,0,0,1,0,0,slightly inefficient,low,0.06196397593750014
1711,9,72.93316729,72.93316729,0,0,57.983,516.46,0.0,1.0,458.47700000000003,0.0,0.0,151,3,0,0,0,0,0,efficient,none,0.0
1712,9,128.773675582,161.680926202,6,0,297.984,778.283,32.907250619999985,1.2555433047264806,480.29900000000004,0.0,0.6666666666666666,45,3,0,1,0,1,0,highly inefficient,none,3.6563611799999984
1713,13,76.28208352,70.06128015200001,9,0,298.656,686.803,-6.2208033679999915,0.9184500071190506,388.147,0.0,0.6923076923076923,113,3,0,0,0,1,1,efficient,none,-0.47852333599999936
1714,10,32.64032385,37.465435757,7,0,60.222,226.013,4.825111907,1.1478267167070402,165.791,0.0,0.7,167,3,1,1,0,1,0,slightly inefficient,none,0.48251119070000004
1715,13,42.448308846,41.665344905,5,0,61.174,294.366,-0.7829639410000055,0.9815548849345082,233.19199999999998,0.0,0.38461538461538464,79,3,1,0,0,0,1,efficient,none,-0.06022799546153889
1716,13,27.440099358,28.552518995,4,1,303.388,629.898,1.1124196369999986,1.040539927442926,326.51000000000005,0.07692307692307693,0.3076923076923077,129,3,0,0,1,0,0,slightly inefficient,low,0.0855707413076922
1717,16,43.941107534,46.846594754,12,2,368.593,682.594,2.905487220000005,1.0661223028516487,314.00100000000003,0.125,0.75,148,3,1,0,1,1,0,slightly inefficient,low,0.1815929512500003
1718,7,90.111074676,90.111074676,0,1,252.619,613.666,0.0,1.0,361.047,0.14285714285714285,0.0,114,3,0,0,1,0,0,efficient,low,0.0
1719,12,30.982251595,41.634970699,5,6,377.73,738.74,10.652719103999999,1.3438329545332064,361.01,0.5,0.4166666666666667,67,3,1,1,1,0,0,highly inefficient,high,0.8877265919999999
1720,6,106.65645417500001,130.84306515900002,3,1,337.818,743.302,24.186610984000012,1.2267711895270308,405.48400000000004,0.16666666666666666,0.5,78,3,0,1,1,0,0,highly inefficient,low,4.031101830666668
1721,5,77.264995347,77.264995347,0,1,278.434,535.437,0.0,1.0,257.003,0.2,0.0,200,3,0,0,1,0,0,efficient,low,0.0
1722,16,32.707378296,32.707378296,0,0,341.363,722.738,0.0,1.0,381.37500000000006,0.0,0.0,66,3,0,0,0,0,0,efficient,none,0.0
1723,11,123.273207928,118.896018323,5,2,346.336,791.621,-4.377189604999998,0.9644919631883306,445.28499999999997,0.18181818181818182,0.45454545454545453,74,3,0,0,1,0,1,efficient,low,-0.39792632772727254
1724,4,69.04917049,69.04917049,2,0,166.563,567.165,0.0,1.0,400.602,0.0,0.5,90,3,0,0,0,0,0,efficient,none,0.0
1725,11,19.941993747999998,17.274747643999998,10,3,288.332,712.946,-2.667246104,0.8662497773439779,424.61400000000003,0.2727272727272727,0.9090909090909091,83,3,0,0,1,1,1,efficient,high,-0.24247691854545456
1726,9,84.473617941,84.473617941,2,1,289.727,761.586,0.0,1.0,471.85900000000004,0.1111111111111111,0.2222222222222222,82,3,0,0,1,0,0,efficient,low,0.0
1727,4,57.642998858,57.642998858,0,1,251.754,766.992,0.0,1.0,515.2379999999999,0.25,0.0,168,3,0,0,1,0,0,efficient,high,0.0
1728,7,9.889542565,9.889542565,6,0,382.74,462.948,0.0,1.0,80.20799999999997,0.0,0.8571428571428571,117,3,0,0,0,1,0,efficient,none,0.0
1729,6,81.55301114000001,81.46245158,2,0,172.898,540.483,-0.09055956000000265,0.9988895620316883,367.5849999999999,0.0,0.3333333333333333,119,3,0,0,0,0,1,efficient,none,-0.015093260000000441
1730,9,79.14276548,78.106845246,2,1,335.577,665.433,-1.0359202339999882,0.9869107400061503,329.856,0.1111111111111111,0.2222222222222222,70,3,0,0,1,0,1,efficient,low,-0.11510224822222091
1731,8,85.039840387,85.039840387,0,2,398.212,755.297,0.0,1.0,357.08500000000004,0.25,0.0,210,3,0,0,1,0,0,efficient,high,0.0
1732,11,43.94191645,43.880768877,2,1,346.677,747.374,-0.06114757299999951,0.9986084454675622,400.697,0.09090909090909091,0.18181818181818182,73,3,0,0,1,0,1,efficient,low,-0.005558870272727228
1733,10,121.734066443,121.955829009,2,2,500.004,940.918,0.22176256599999533,1.0018216968551186,440.914,0.2,0.2,173,3,1,0,1,0,0,slightly inefficient,low,0.022176256599999535
1734,11,15.239693421,16.225401572,4,8,393.222,1661.45,0.985708150999999,1.0646803136893628,1268.228,0.7272727272727273,0.36363636363636365,172,3,0,0,1,0,0,slightly inefficient,high,0.08960983190909082
1735,7,890.786404232,890.786404232,0,0,242.683,242.683,0.0,1.0,0.0,0.0,0.0,137,3,0,0,0,0,0,efficient,none,0.0
1736,3,463.9627867,463.9627867,0,0,62.755,62.755,0.0,1.0,0.0,0.0,0.0,217,3,0,0,0,0,0,efficient,none,0.0
1737,3,85.51209455,62.98710621,2,0,242.795,242.795,-22.52498834,0.7365871055020251,0.0,0.0,0.6666666666666666,140,3,0,0,0,1,1,efficient,none,-7.508329446666667
1738,3,293.09685379999996,293.09685379999996,0,0,122.804,122.804,0.0,1.0,0.0,0.0,0.0,191,3,0,0,0,0,0,efficient,none,0.0
1739,15,35.618950049,38.011002563,13,4,511.837,956.05,2.3920525139999995,1.0671567384976064,444.21299999999997,0.26666666666666666,0.8666666666666667,87,3,0,0,1,1,0,slightly inefficient,high,0.15947016759999996
1740,10,79.01133944300001,78.88764888700001,2,2,538.205,1040.479,-0.12369055599999967,0.9984345214639826,502.274,0.2,0.2,146,3,0,0,1,0,1,efficient,low,-0.012369055599999967
1741,21,76.738006611,43.743416828,20,4,589.246,966.198,-32.994589783,0.5700358760912824,376.952,0.19047619047619047,0.9523809523809523,126,3,0,0,1,1,1,efficient,low,-1.5711709420476192
1742,19,20.59106839,20.59106839,0,19,10729.268,10729.268,0.0,1.0,0.0,1.0,0.0,100,3,1,0,1,0,0,efficient,high,0.0
1743,5,26.530705292,26.530705292,0,5,10729.336,10729.336,0.0,1.0,0.0,1.0,0.0,215,3,1,0,1,0,0,efficient,high,0.0
1744,23,34.976051295,34.976051295,0,23,10789.346,10789.346,0.0,1.0,0.0,1.0,0.0,43,3,1,0,1,0,0,efficient,high,0.0
1745,9,94.00215111,65.212132736,7,0,284.437,809.845,-28.790018374,0.6937302175105512,525.408,0.0,0.7777777777777778,91,3,0,0,0,1,1,efficient,none,-3.198890930444444
1746,9,58.12819947,128.474900617,6,6,592.444,592.907,70.346701147,2.2101992111987916,0.4630000000000791,0.6666666666666666,0.6666666666666666,122,3,0,1,1,1,0,highly inefficient,high,7.816300127444445
1747,8,31.421892628000002,38.966563846,6,0,32.068,369.863,7.544671217999998,1.2401087454317425,337.795,0.0,0.75,1,3,1,1,0,1,0,highly inefficient,none,0.9430839022499997
1748,3,0.997921776,0.498960888,3,3,2276.578,2277.11,-0.498960888,0.5,0.5320000000001528,1.0,1.0,218,3,0,0,1,1,1,efficient,high,-0.166320296
1749,10,19.099495312,19.552054678,6,0,188.322,379.015,0.4525593660000027,1.0236948337433642,190.69299999999998,0.0,0.6,4,3,1,0,0,1,0,slightly inefficient,none,0.04525593660000027
1750,12,62.332235685,24.422273596,9,0,188.528,403.387,-37.909962089000004,0.3918080801628798,214.859,0.0,0.75,141,3,1,0,0,1,1,efficient,none,-3.159163507416667
1751,11,48.613529433000004,32.520548481,10,1,203.275,864.754,-16.092980952000005,0.6689608604909129,661.479,0.09090909090909091,0.9090909090909091,9,3,1,0,1,1,1,efficient,low,-1.462998268363637
1752,8,13.221909007,13.515995561,6,0,226.348,414.816,0.2940865539999997,1.0222423671078287,188.46799999999996,0.0,0.75,2,3,1,0,0,1,0,slightly inefficient,none,0.036760819249999965
1753,8,22.217372634,15.458343221,6,0,236.896,491.059,-6.759029413,0.6957772854447952,254.16300000000004,0.0,0.75,160,3,1,0,0,1,1,efficient,none,-0.844878676625
1754,11,5.371828345,5.944649824,8,0,242.041,475.948,0.5728214789999999,1.1066343602608173,233.90699999999998,0.0,0.7272727272727273,7,3,1,1,0,1,0,slightly inefficient,none,0.0520746799090909
1755,4,20.48780811,14.90404949,3,0,286.57,424.863,-5.583758619999999,0.7274594436837489,138.293,0.0,0.75,95,3,1,0,0,1,1,efficient,none,-1.3959396549999998
1756,5,76.708998015,77.05906643099999,4,0,55.237,360.656,0.35006841599998495,1.0045635899967242,305.419,0.0,0.8,161,3,1,0,0,1,0,slightly inefficient,none,0.07001368319999698
1757,19,31.32977546907,32.70433667607,15,1,76.639,530.904,1.3745612069999993,1.0438739565292137,454.265,0.05263157894736842,0.7894736842105263,15,3,1,0,1,1,0,slightly inefficient,low,0.0723453266842105
1758,21,22.379791325,22.512129842,15,2,117.443,566.02,0.13233851700000088,1.0059133043323853,448.577,0.09523809523809523,0.7142857142857143,97,3,1,0,1,1,0,slightly inefficient,low,0.0063018341428571845
1759,14,149.182504655,125.386556855,11,0,118.202,524.181,-23.795947800000008,0.8404910290584636,405.97900000000004,0.0,0.7857142857142857,143,3,1,0,0,1,1,efficient,none,-1.6997105571428577
1760,13,81.112398756,79.894512687,10,1,123.02,575.656,-1.2178860690000022,0.9849852046335899,452.63599999999997,0.07692307692307693,0.7692307692307693,19,3,1,0,1,1,1,efficient,low,-0.09368354376923094
1761,17,23.303959012001318,23.234331480001316,7,1,126.18,638.03,-0.06962753200000193,0.9970122015763869,511.84999999999997,0.058823529411764705,0.4117647058823529,96,3,1,0,1,0,1,efficient,low,-0.004095737176470702
1762,15,99.933879177,100.198045359,8,4,129.026,726.005,0.26416618200001096,1.0026434096642254,596.979,0.26666666666666666,0.5333333333333333,145,3,1,0,1,1,0,slightly inefficient,high,0.01761107880000073
1763,16,38.604039026,38.281794767,8,0,137.622,444.861,-0.3222442590000014,0.9916525765922325,307.239,0.0,0.5,99,3,1,0,0,0,1,efficient,none,-0.02014026618750009
1764,10,80.404931562,79.882166694,4,0,145.15,487.69,-0.5227648679999959,0.9934983482002357,342.53999999999996,0.0,0.4,17,3,1,0,0,0,1,efficient,none,-0.05227648679999959
1765,14,80.676032697,75.835325436,9,0,147.374,485.325,-4.8407072609999915,0.9399981989796085,337.951,0.0,0.6428571428571429,98,3,1,0,0,1,1,efficient,none,-0.34576480435714224
1766,17,24.554882771,24.738656429000002,7,0,157.823,619.126,0.18377365800000334,1.0074842001777766,461.303,0.0,0.4117647058823529,21,3,1,0,0,0,0,slightly inefficient,none,0.010810215176470784
1767,12,71.129062061,71.093038206,7,2,165.926,531.487,-0.036023854999996274,0.9994935423868081,365.561,0.16666666666666666,0.5833333333333334,18,3,1,0,1,1,1,efficient,low,-0.0030019879166663563
1768,11,32.707795548,29.908321387,5,0,199.458,630.546,-2.799474160999999,0.9144095738004826,431.0880000000001,0.0,0.45454545454545453,31,3,1,0,0,0,1,efficient,none,-0.25449765099999994
1769,14,32.396690149,32.433134168,9,0,202.658,575.509,0.03644401900000105,1.0011249303194982,372.851,0.0,0.6428571428571429,24,3,1,0,0,1,0,slightly inefficient,none,0.002603144214285789
1770,13,24.684727323,30.502904957,6,1,203.982,541.087,5.818177633999998,1.235699489723709,337.105,0.07692307692307693,0.46153846153846156,194,3,1,1,1,0,0,highly inefficient,low,0.4475521256923075
1771,8,61.920439175,61.920439175,2,0,24.48,471.932,0.0,1.0,447.452,0.0,0.25,29,3,0,0,0,0,0,efficient,none,0.0
1772,13,69.811556437,42.306427495,12,1,205.857,645.139,-27.505128941999992,0.6060089425620896,439.28200000000004,0.07692307692307693,0.9230769230769231,20,3,1,0,1,1,1,efficient,low,-2.1157791493846148
1773,13,70.662433675,145.746697139,9,0,152.165,541.907,75.08426346399999,2.062576811454548,389.7420000000001,0.0,0.6923076923076923,26,3,0,1,0,1,0,highly inefficient,none,5.775712574153845
1774,17,24.443033710999998,22.312024443,15,0,152.68,561.407,-2.1310092679999997,0.9128173166557066,408.72700000000003,0.0,0.8823529411764706,32,3,0,0,0,1,1,efficient,none,-0.12535348635294116
1775,13,41.898846266999996,45.997331601,10,2,222.655,628.051,4.098485334000003,1.0978185725659948,405.3960000000001,0.15384615384615385,0.7692307692307693,202,3,1,0,1,1,0,slightly inefficient,low,0.31526810261538485
1776,23,56.933539109,42.443889682,15,1,226.267,482.748,-14.489649427000003,0.7454988807342648,256.481,0.043478260869565216,0.6521739130434783,25,3,1,0,1,1,1,efficient,low,-0.6299847576956523
1777,14,33.56560968,38.309302816,2,3,227.56,550.063,4.743693135999997,1.141325993516111,322.503,0.21428571428571427,0.14285714285714285,100,3,1,1,1,0,0,slightly inefficient,high,0.3388352239999998
1778,16,40.259787615,42.07223969,10,0,234.194,723.408,1.812452075000003,1.0450189179419496,489.21400000000006,0.0,0.625,28,3,1,0,0,1,0,slightly inefficient,none,0.11327825468750019
1779,12,46.619623342,39.089037071,10,1,174.758,582.773,-7.530586270999997,0.8384674578823628,408.015,0.08333333333333333,0.8333333333333334,34,3,0,0,1,1,1,efficient,low,-0.6275488559166664
1780,14,21.248034537,22.281288841,6,0,236.807,551.582,1.0332543039999997,1.048628229693469,314.775,0.0,0.42857142857142855,162,3,1,0,0,0,0,slightly inefficient,none,0.07380387885714283
1781,13,8.118768368,8.40493346,10,0,240.822,490.191,0.28616509200000095,1.0352473526807238,249.36899999999997,0.0,0.7692307692307693,178,3,1,0,0,1,0,slightly inefficient,none,0.022012699384615458
1782,16,28.959762157,27.803853128,12,0,249.119,557.755,-1.155909029,0.9600856863832841,308.63599999999997,0.0,0.75,37,3,1,0,0,1,1,efficient,none,-0.0722443143125
1783,13,35.787117984,35.41175854,11,1,249.739,603.76,-0.3753594439999972,0.9895113251598574,354.02099999999996,0.07692307692307693,0.8461538461538461,164,3,1,0,1,1,1,efficient,low,-0.02887380338461517
1784,16,30.000240853999998,30.000240853999998,0,9,310.732,779.968,0.0,1.0,469.23599999999993,0.5625,0.0,216,3,1,0,1,0,0,efficient,high,0.0
1785,15,32.066578581,31.795466516,11,0,251.792,614.507,-0.2711120650000005,0.9915453385737686,362.7149999999999,0.0,0.7333333333333333,36,3,1,0,0,1,1,efficient,none,-0.0180741376666667
1786,17,29.533830834,27.148736931,14,0,192.605,597.794,-2.3850939030000013,0.9192419731661011,405.18899999999996,0.0,0.8235294117647058,40,3,0,0,0,1,1,efficient,none,-0.14029964135294126
1787,14,35.471073635,35.816192978000004,5,0,196.356,626.612,0.34511934300000036,1.009729599576018,430.256,0.0,0.35714285714285715,35,3,0,0,0,0,0,slightly inefficient,none,0.024651381642857167
1788,17,54.622780342000006,29.701101764,11,1,211.502,616.864,-24.921678578000005,0.5437493583819373,405.362,0.058823529411764705,0.6470588235294118,166,3,0,0,1,1,1,efficient,low,-1.4659810928235297
1789,16,28.78216272,20.364256544,8,0,272.099,579.9,-8.417906175999999,0.7075304500953777,307.801,0.0,0.5,55,3,1,0,0,0,1,efficient,none,-0.5261191359999999
1790,8,17.51836827,22.802076913,3,0,274.513,493.428,5.283708643000001,1.301609634046128,218.91500000000002,0.0,0.375,41,3,1,1,0,0,0,highly inefficient,none,0.6604635803750001
1791,15,53.540963406,48.757309058,8,4,214.719,1121.206,-4.783654348000006,0.9106543094541341,906.4869999999999,0.26666666666666666,0.5333333333333333,58,3,0,0,1,1,1,efficient,high,-0.3189102898666671
1792,12,39.193922019,17.418818141,10,3,94.833,576.297,-21.775103878,0.4444265142068685,481.46400000000006,0.25,0.8333333333333334,102,3,0,0,1,1,1,efficient,high,-1.8145919898333334
1793,5,58.771404888,59.33157668,2,0,155.153,370.05,0.5601717919999984,1.0095313663688577,214.89700000000002,0.0,0.4,68,3,0,0,0,0,0,slightly inefficient,none,0.11203435839999969
1794,11,47.721766276,46.907370297,4,0,219.488,653.153,-0.8143959789999968,0.9829344962990281,433.665,0.0,0.36363636363636365,101,3,0,0,0,0,1,efficient,none,-0.0740359980909088
1795,7,16.861327608,16.861274873,4,1,283.227,591.507,-5.273500000058107e-05,0.9999968724289554,308.28,0.14285714285714285,0.5714285714285714,179,3,1,0,1,1,1,efficient,low,-7.533571428654438e-06
1796,10,91.64521476099999,91.64521476099999,0,0,103.523,452.095,0.0,1.0,348.572,0.0,0.0,111,3,0,0,0,0,0,efficient,none,0.0
1797,15,21.503316176,21.503316176,0,1,228.181,617.881,0.0,1.0,389.69999999999993,0.06666666666666667,0.0,180,3,0,0,1,0,0,efficient,low,0.0
1798,16,41.280176807000004,40.237418625000004,6,2,229.751,761.211,-1.042758182,0.9747394933196319,531.46,0.125,0.375,144,3,0,0,1,0,1,efficient,low,-0.065172386375
1799,16,28.710805832000002,26.116492360000002,11,3,289.988,590.922,-2.5943134719999996,0.9096398238635129,300.934,0.1875,0.6875,46,3,1,0,1,1,1,efficient,low,-0.16214459199999998
1800,7,29.538464053,28.774782094000003,3,0,110.182,389.037,-0.7636819589999959,0.9741461858805609,278.85499999999996,0.0,0.42857142857142855,112,3,0,0,0,0,1,efficient,none,-0.10909742271428513
1801,11,24.106523045,23.908178486,8,0,234.254,542.333,-0.1983445589999988,0.991772162305209,308.07899999999995,0.0,0.7272727272727273,88,3,0,0,0,1,1,efficient,none,-0.018031323545454437
1802,15,13.343690322999999,12.940204558999998,14,3,176.788,640.121,-0.4034857640000009,0.9697620557557058,463.33299999999997,0.2,0.9333333333333333,49,3,0,0,1,1,1,efficient,low,-0.026899050933333394
1803,7,29.774463977000003,34.667355334,3,0,0.0,203.047,4.892891356999996,1.164331803278797,203.047,0.0,0.42857142857142855,72,3,1,1,0,0,0,slightly inefficient,none,0.6989844795714281
1804,4,64.671485987,64.671485987,0,0,57.675,347.246,0.0,1.0,289.57099999999997,0.0,0.0,151,3,0,0,0,0,0,efficient,none,0.0
1805,7,17.439189073,17.439189073,2,3,305.28,492.276,0.0,1.0,186.99600000000004,0.42857142857142855,0.2857142857142857,127,3,1,0,1,0,0,efficient,high,0.0
1806,13,53.634526722,53.566770258999995,10,1,251.179,581.899,-0.06775646300000204,0.9987367006452541,330.72,0.07692307692307693,0.7692307692307693,38,3,0,0,1,1,1,efficient,low,-0.005212035615384773
1807,20,71.591600804,40.098352442999996,12,2,252.755,754.492,-31.493248361,0.5600985589465909,501.73699999999997,0.1,0.6,60,3,0,0,1,1,1,efficient,low,-1.57466241805
1808,13,126.46438484800001,112.36019923399999,8,6,252.965,704.002,-14.104185614000016,0.88847306195375,451.0369999999999,0.46153846153846156,0.6153846153846154,131,3,0,0,1,1,1,efficient,high,-1.084937354923078
1809,13,19.987224316000002,21.665851602,3,10,313.015,589.008,1.6786272859999976,1.0839850125990849,275.99300000000005,0.7692307692307693,0.23076923076923078,56,3,1,0,1,0,0,slightly inefficient,high,0.12912517584615366
1810,12,25.888157535,25.888157535,0,0,254.682,707.553,0.0,1.0,452.871,0.0,0.0,146,3,0,0,0,0,0,efficient,none,0.0
1811,17,62.546366717,62.546366717,2,1,257.833,716.183,0.0,1.0,458.34999999999997,0.058823529411764705,0.11764705882352941,54,3,0,0,1,0,0,efficient,low,0.0
1812,13,28.146955066,28.046817578000002,10,4,325.231,625.626,-0.10013748799999789,0.9964423331843465,300.395,0.3076923076923077,0.7692307692307693,53,3,1,0,1,1,1,efficient,high,-0.00770288369230753
1813,6,44.604208627,44.604208627,0,0,146.053,415.275,0.0,1.0,269.222,0.0,0.0,44,3,0,0,0,0,0,efficient,none,0.0
1814,7,21.738337601,21.738337601,0,1,267.866,676.013,0.0,1.0,408.14700000000005,0.14285714285714285,0.0,76,3,0,0,1,0,0,efficient,low,0.0
1815,12,8.395995802,12.244098897999999,7,1,29.368,215.617,3.848103095999999,1.4583259909543247,186.249,0.08333333333333333,0.5833333333333334,59,3,1,1,1,1,0,highly inefficient,low,0.3206752579999999
1816,9,117.40162311,117.40162311,0,1,149.806,580.082,0.0,1.0,430.27599999999995,0.1111111111111111,0.0,110,3,0,0,1,0,0,efficient,low,0.0
1817,13,89.17051906500001,89.17051906500001,0,6,269.814,873.032,0.0,1.0,603.2180000000001,0.46153846153846156,0.0,66,3,0,0,1,0,0,efficient,high,0.0
1818,6,94.44524703500001,90.895303446,2,0,210.157,622.581,-3.5499435890000086,0.96241268141652,412.424,0.0,0.3333333333333333,77,3,0,0,0,0,1,efficient,none,-0.5916572648333348
1819,17,54.304268569,52.644040407999995,10,0,219.945,527.433,-1.6602281610000063,0.9694272990917742,307.488,0.0,0.5882352941176471,165,3,0,0,0,1,1,efficient,none,-0.0976604800588239
1820,9,32.028057961,32.256799164,2,0,282.018,819.162,0.22874120299999845,1.0071419004948265,537.144,0.0,0.2222222222222222,91,3,0,0,0,0,0,slightly inefficient,none,0.02541568922222205
1821,5,109.63328723,109.63328723,0,2,223.309,628.523,0.0,1.0,405.21400000000006,0.4,0.0,114,3,0,0,1,0,0,efficient,high,0.0
1822,10,51.028736513,41.235906895,9,0,52.389,216.906,-9.792829617999999,0.8080918657371579,164.517,0.0,0.9,167,3,1,0,0,1,1,efficient,none,-0.9792829617999999
1823,14,78.942233988,78.942233988,2,0,172.713,533.131,0.0,1.0,360.418,0.0,0.14285714285714285,80,3,0,0,0,0,0,efficient,none,0.0
